suburb,year,type,price
Curtin,2007,Single residential dwelling,–
Curtin,2007,Retail,–
Curtin,2007,Single residential dwelling,–
Curtin,2007,Single residential dwelling,–
Curtin,2007,Single residential dwelling,–
Curtin,2007,Single residential dwelling,–
Curtin,2007,Multiple unit dwelling,–
Curtin,2007,Single residential dwelling,–
Curtin,2007,Single residential dwelling,–
Curtin,2007,Single residential dwelling,–
Curtin,2007,Medium density dwelling,–
Curtin,2020,Single residential dwelling,"$2,500,000"
Curtin,2020,–,"$2,010,000"
Curtin,2020,–,"$1,825,000"
Curtin,2020,Single residential dwelling,"$1,770,000"
Curtin,2020,Single residential dwelling,"$1,597,500"
Curtin,2020,Single residential dwelling,"$1,520,000"
Curtin,2020,Single residential dwelling,"$1,485,000"
Curtin,2020,Single residential dwelling,"$1,450,000"
Curtin,2020,–,"$1,425,000"
Curtin,2020,Single residential dwelling,"$1,425,000"
Curtin,2020,–,"$1,400,000"
Curtin,2020,Single residential dwelling,"$1,395,000"
Curtin,2020,–,"$1,390,000"
Curtin,2020,–,"$1,370,000"
Curtin,2020,–,"$1,320,000"
Curtin,2020,–,"$1,315,000"
Curtin,2020,Single residential dwelling,"$1,290,000"
Curtin,2020,Multiple unit dwelling,"$1,285,000"
Curtin,2020,–,"$1,285,000"
Curtin,2020,–,"$1,285,000"
Curtin,2020,Single residential dwelling,"$1,280,000"
Curtin,2020,Single residential dwelling,"$1,255,500"
Curtin,2020,–,"$1,250,000"
Curtin,2020,Single residential dwelling,"$1,250,000"
Curtin,2020,Single residential dwelling,"$1,245,000"
Curtin,2020,–,"$1,220,000"
Curtin,2020,Single residential dwelling,"$1,211,000"
Curtin,2020,Single residential dwelling,"$1,200,000"
Curtin,2020,Single residential dwelling,"$1,200,000"
Curtin,2020,Single residential dwelling,"$1,180,000"
Curtin,2020,Single residential dwelling...,"$1,165,000"
Curtin,2020,Single residential dwelling,"$1,160,000"
Curtin,2020,Single residential dwelling,"$1,160,000"
Curtin,2020,Multiple unit dwelling,"$1,155,000"
Curtin,2020,–,"$1,155,000"
Curtin,2020,–,"$1,120,000"
Curtin,2020,–,"$1,120,000"
Curtin,2020,Multiple unit dwelling,"$1,120,000"
Curtin,2020,Single residential dwelling,"$1,117,500"
Curtin,2020,Single residential dwelling,"$1,098,000"
Curtin,2020,Single residential dwelling,"$1,095,000"
Curtin,2020,Single residential dwelling,"$1,080,000"
Curtin,2020,–,"$1,065,000"
Curtin,2020,Single residential dwelling,"$1,060,000"
Curtin,2020,Single residential dwelling,"$1,050,000"
Curtin,2020,–,"$1,035,000"
Curtin,2020,Single residential dwelling,"$1,020,000"
Curtin,2020,Single residential dwelling,"$1,020,000"
Curtin,2020,Single residential dwelling,"$1,015,000"
Curtin,2020,Single residential dwelling,"$1,010,000"
Curtin,2020,Single residential dwelling,"$1,006,000"
Curtin,2020,Single residential dwelling,"$1,000,000"
Curtin,2020,–,"$1,000,000"
Curtin,2020,Single residential dwelling,"$990,000"
Curtin,2020,–,"$985,000"
Curtin,2020,Single residential dwelling,"$985,000"
Curtin,2020,Single residential dwelling,"$970,000"
Curtin,2020,Single residential dwelling,"$960,000"
Curtin,2020,Single residential dwelling,"$955,000"
Curtin,2020,Single residential dwelling,"$950,000"
Curtin,2020,Single residential dwelling,"$945,000"
Curtin,2020,Single residential dwelling,"$945,000"
Curtin,2020,–,"$930,000"
Curtin,2020,Single residential dwelling,"$926,000"
Curtin,2020,Single residential dwelling,"$920,500"
Curtin,2020,Single residential dwelling,"$915,000"
Curtin,2020,Single residential dwelling,"$910,000"
Curtin,2020,Single residential dwelling,"$910,000"
Curtin,2020,Single residential dwelling,"$906,000"
Curtin,2020,–,"$900,000"
Curtin,2020,Single residential dwelling,"$900,000"
Curtin,2020,–,"$900,000"
Curtin,2020,Single residential dwelling,"$895,000"
Curtin,2020,Single residential dwelling,"$890,000"
Curtin,2020,Single residential dwelling,"$885,500"
Curtin,2020,For residential purposes only,"$880,000"
Curtin,2020,Single residential dwelling,"$865,000"
Curtin,2020,Single residential dwelling,"$860,000"
Curtin,2020,Single residential dwelling,"$859,600"
Curtin,2020,Single residential dwelling,"$850,000"
Curtin,2020,Single residential dwelling,"$831,000"
Curtin,2020,–,"$830,000"
Curtin,2020,Single residential dwelling,"$830,000"
Curtin,2020,Single residential dwelling,"$820,000"
Curtin,2020,Single residential dwelling,"$815,000"
Curtin,2020,Single residential dwelling,"$812,500"
Curtin,2020,Single residential dwelling,"$810,000"
Curtin,2020,Single residential dwelling,"$798,000"
Curtin,2020,Single residential dwelling,"$760,000"
Curtin,2020,Single residential dwelling,"$750,000"
Curtin,2020,Single residential dwelling,"$740,000"
Curtin,2020,Single residential dwelling,"$537,500"
Curtin,2020,Multiple unit dwelling,"$495,000"
Curtin,2020,Multiple unit dwelling,"$380,000"
Curtin,2020,Multiple unit dwelling,"$317,000"
Curtin,2020,–,"$315,000"
Curtin,2020,Multiple unit dwelling,"$315,000"
Curtin,2020,Multiple unit dwelling,"$305,000"
Curtin,2020,–,"$305,000"
Curtin,2020,–,"$290,000"
Curtin,2020,–,"$282,000"
Curtin,2020,Multiple unit dwelling,"$282,000"
Curtin,2020,–,"$267,000"
Curtin,2020,Multiple unit dwelling,"$267,000"
Curtin,2020,Multiple unit dwelling,"$235,000"
Curtin,2020,–,"$230,000"
Curtin,2020,Multiple unit dwelling,"$230,000"
Curtin,2020,Multiple unit dwelling,"$225,000"
Curtin,2020,–,"$225,000"
Curtin,2020,Multiple unit dwelling,"$225,000"
Curtin,2020,Multiple unit dwelling,"$215,000"
Curtin,2020,–,"$215,000"
Curtin,2020,Multiple unit dwelling,"$210,000"
Curtin,2020,–,"$207,500"
Curtin,2020,Multiple unit dwelling,"$207,500"
Curtin,2020,Multiple unit dwelling,"$199,000"
Curtin,2020,Single residential dwelling,"$185,000"
Curtin,2020,Multiple unit dwelling,"$150,000"
Curtin,2020,Single residential dwelling,$0
Curtin,2020,Single residential dwelling,$0
Curtin,2020,Single residential dwelling,$0
Curtin,2020,Single residential dwelling,$0
Curtin,2020,Single residential dwelling,$0
Curtin,2020,Single residential dwelling,$0
Curtin,2020,Single residential dwelling,$0
Curtin,2020,Single residential dwelling,$0
Curtin,2020,Single residential dwelling,$0
Deakin,2007,Business agency,"$7,850,000"
Deakin,2007,"Office,professional suite","$6,000,000"
Deakin,2007,"Office,professional suite","$4,708,000"
Deakin,2007,"Office,professional suite","$2,430,000"
Deakin,2007,Single residential dwelling,"$2,075,000"
Deakin,2007,Single residential dwelling,"$1,900,000"
Deakin,2007,Single residential dwelling,"$1,800,000"
Deakin,2007,Single residential dwelling,"$1,720,000"
Deakin,2007,Single residential dwelling,"$1,540,000"
Deakin,2007,Single residential dwelling,"$1,280,000"
Deakin,2007,"Office,professional suite","$1,260,000"
Deakin,2007,Single residential dwelling,"$1,210,000"
Deakin,2007,Single residential dwelling,"$1,150,000"
Deakin,2007,Single residential dwelling,"$1,030,000"
Deakin,2007,Single residential dwelling,"$998,000"
Deakin,2007,Single residential dwelling,"$997,000"
Deakin,2007,Single residential dwelling,"$990,000"
Deakin,2007,Multiple unit dwelling,"$975,000"
Deakin,2007,–,"$957,000"
Deakin,2007,Dwelling,"$939,888"
Deakin,2007,Single residential dwelling,"$930,000"
Deakin,2007,Dwelling,"$929,000"
Deakin,2007,Single residential dwelling,"$925,000"
Deakin,2007,Dwelling,"$915,000"
Deakin,2007,Single residential dwelling,"$910,000"
Deakin,2007,Single residential dwelling,"$905,000"
Deakin,2007,Single residential dwelling,"$900,000"
Deakin,2007,Dwelling,"$895,000"
Deakin,2007,Single residential dwelling,"$886,000"
Deakin,2007,Single residential dwelling,"$880,000"
Deakin,2007,Dwelling,"$870,000"
Deakin,2007,Single residential dwelling,"$870,000"
Deakin,2007,Multiple unit dwelling,"$869,380"
Deakin,2007,Single residential dwelling,"$860,000"
Deakin,2007,Single residential dwelling,"$860,000"
Deakin,2007,Single residential dwelling,"$845,000"
Deakin,2007,Single residential dwelling,"$840,000"
Deakin,2007,Single residential dwelling,"$835,000"
Deakin,2007,Single residential dwelling,"$825,000"
Deakin,2007,Single residential dwelling,"$820,000"
Deakin,2007,Single residential dwelling,"$810,000"
Deakin,2007,Single residential dwelling,"$799,000"
Deakin,2007,Single residential dwelling,"$790,000"
Deakin,2007,Single residential dwelling,"$780,000"
Deakin,2007,Single residential dwelling,"$760,000"
Deakin,2007,Single residential dwelling,"$760,000"
Deakin,2007,Single residential dwelling,"$760,000"
Deakin,2007,Single residential dwelling,"$750,000"
Deakin,2007,Single residential dwelling,"$747,000"
Deakin,2007,Single residential dwelling,"$744,000"
Deakin,2007,Single residential dwelling,"$721,000"
Deakin,2007,Single residential dwelling,"$715,000"
Deakin,2007,Multiple unit dwelling,"$710,000"
Deakin,2007,Multiple unit dwelling,"$710,000"
Deakin,2007,–,"$710,000"
Deakin,2007,Single residential dwelling,"$700,000"
Deakin,2007,Single residential dwelling,"$700,000"
Deakin,2007,Multiple unit dwelling,"$695,000"
Deakin,2007,"Office,professional suite","$680,886"
Deakin,2007,Single residential dwelling,"$680,000"
Deakin,2007,Single residential dwelling,"$675,000"
Deakin,2007,–,"$675,000"
Deakin,2007,–,"$668,000"
Deakin,2007,Single residential dwelling,"$665,000"
Deakin,2007,Multiple unit dwelling,"$663,000"
Deakin,2007,Multiple unit dwelling,"$650,000"
Deakin,2007,Single residential dwelling,"$650,000"
Deakin,2007,Single residential dwelling,"$646,000"
Deakin,2007,Single residential dwelling,"$645,002"
Deakin,2007,Single residential dwelling,"$615,000"
Deakin,2007,Single residential dwelling,"$605,000"
Deakin,2007,Multiple unit dwelling,"$540,000"
Deakin,2007,National association office,"$540,000"
Deakin,2007,Multiple unit dwelling,"$540,000"
Deakin,2007,For residential purposes only,"$535,000"
Deakin,2007,Single residential dwelling,"$532,000"
Deakin,2007,For residential purposes only,"$526,000"
Deakin,2007,National association office,"$510,000"
Deakin,2007,Indoor recreation facility,"$500,000"
Deakin,2007,For residential purposes only,"$482,000"
Deakin,2007,Single residential dwelling,"$460,000"
Deakin,2007,Dwelling,"$450,000"
Deakin,2007,Dwelling,"$450,000"
Deakin,2007,Dwelling,"$450,000"
Deakin,2007,Dwelling,"$450,000"
Deakin,2007,"Business,professional,labou...","$442,900"
Deakin,2007,Dwelling,"$425,000"
Deakin,2007,Dwelling,"$425,000"
Deakin,2007,Dwelling,"$425,000"
Deakin,2007,Dwelling,"$425,000"
Deakin,2007,Consulting rooms,"$400,000"
Deakin,2007,Consulting rooms,"$395,000"
Deakin,2007,"Office,professional suite","$382,800"
Deakin,2007,"Business,professional,labou...","$374,100"
Deakin,2007,Consulting rooms,"$355,000"
Deakin,2007,Consulting rooms,"$345,000"
Deakin,2007,"Office,professional suite","$343,500"
Deakin,2007,Indoor recreation facility,"$325,000"
Deakin,2007,Multiple unit dwelling,"$320,000"
Deakin,2007,"Office,professional suite","$300,000"
Deakin,2007,Consulting rooms,"$300,000"
Deakin,2007,Consulting rooms,"$280,000"
Deakin,2007,Consulting rooms,"$280,000"
Deakin,2007,"Office,professional suite","$280,000"
Deakin,2007,"Office,professional suite","$278,799"
Deakin,2007,–,"$277,750"
Deakin,2007,Multiple unit dwelling,"$277,500"
Deakin,2007,Consulting rooms,"$275,000"
Deakin,2007,Multiple unit dwelling,"$269,250"
Deakin,2007,–,"$269,250"
Deakin,2007,National association office,"$240,000"
Deakin,2007,"Office,professional suite","$230,000"
Deakin,2007,"Office,professional suite","$222,759"
Deakin,2007,"Office,professional suite","$218,556"
Deakin,2007,Single residential dwelling,"$185,000"
Deakin,2007,Non retail commercial uses,"$140,000"
Deakin,2007,"Office,professional suite","$107,500"
Deakin,2007,Single residential dwelling,$0
Deakin,2007,"Supermarket,superette,grocer",$0
Deakin,2007,Single residential dwelling,$0
Deakin,2007,"Office,professional suite",$0
Deakin,2007,Single residential dwelling,$0
Deakin,2007,Single residential dwelling,$0
Deakin,2007,Single residential dwelling,$0
Deakin,2007,Single residential dwelling,$0
Deakin,2007,Consulting rooms,$0
Deakin,2007,Multiple unit dwelling,–
Deakin,2007,Single residential dwelling,–
Deakin,2007,Multiple unit dwelling,–
Deakin,2007,Single residential dwelling,–
Deakin,2007,–,–
Deakin,2007,Single residential dwelling,–
Deakin,2007,Single residential dwelling,–
Deakin,2007,Single residential dwelling,–
Deakin,2007,"Office,professional suite",–
Deakin,2007,Single residential dwelling,–
Deakin,2007,Single residential dwelling,–
Deakin,2007,Single residential dwelling,–
Deakin,2020,Single residential dwelling,"$3,500,000"
Deakin,2020,For residential purposes only,"$3,200,000"
Deakin,2020,Single residential dwelling,"$3,050,000"
Deakin,2020,–,"$2,800,000"
Deakin,2020,–,"$2,675,000"
Deakin,2020,–,"$2,640,000"
Deakin,2020,–,"$2,600,000"
Deakin,2020,–,"$2,585,000"
Deakin,2020,–,"$2,200,000"
Deakin,2020,Single residential dwelling,"$2,040,000"
Deakin,2020,Single residential dwelling,"$2,030,000"
Deakin,2020,–,"$1,950,000"
Deakin,2020,–,"$1,925,000"
Deakin,2020,Single residential dwelling,"$1,875,000"
Deakin,2020,Single residential dwelling,"$1,850,000"
Deakin,2020,–,"$1,780,000"
Deakin,2020,Single residential dwelling,"$1,715,000"
Deakin,2020,Single residential dwelling,"$1,670,000"
Deakin,2020,Single residential dwelling,"$1,630,000"
Deakin,2020,Multiple unit dwelling,"$1,600,000"
Deakin,2020,Single residential dwelling,"$1,555,000"
Deakin,2020,Single residential dwelling,"$1,550,000"
Deakin,2020,Single residential dwelling,"$1,550,000"
Deakin,2020,Single residential dwelling,"$1,525,000"
Deakin,2020,–,"$1,500,000"
Deakin,2020,Multiple unit dwelling,"$1,475,000"
Deakin,2020,"Office,professional suite","$1,465,000"
Deakin,2020,–,"$1,435,000"
Deakin,2020,Single residential dwelling,"$1,425,000"
Deakin,2020,–,"$1,420,000"
Deakin,2020,Single residential dwelling,"$1,400,000"
Deakin,2020,Single residential dwelling...,"$1,380,000"
Deakin,2020,Single residential dwelling,"$1,378,500"
Deakin,2020,Single residential dwelling,"$1,370,000"
Deakin,2020,Single residential dwelling,"$1,350,000"
Deakin,2020,–,"$1,350,000"
Deakin,2020,Single residential dwelling,"$1,345,000"
Deakin,2020,Single residential dwelling,"$1,305,000"
Deakin,2020,Multiple unit dwelling,"$1,295,000"
Deakin,2020,Single residential dwelling,"$1,252,000"
Deakin,2020,–,"$1,250,000"
Deakin,2020,Multiple unit dwelling,"$1,250,000"
Deakin,2020,–,"$1,250,000"
Deakin,2020,Multiple unit dwelling,"$1,250,000"
Deakin,2020,Single residential dwelling,"$1,250,000"
Deakin,2020,–,"$1,250,000"
Deakin,2020,–,"$1,250,000"
Deakin,2020,Multiple unit dwelling,"$1,241,000"
Deakin,2020,–,"$1,241,000"
Deakin,2020,Single residential dwelling,"$1,212,500"
Deakin,2020,Single residential dwelling,"$1,210,000"
Deakin,2020,Single residential dwelling,"$1,208,500"
Deakin,2020,Single residential dwelling,"$1,200,000"
Deakin,2020,Single residential dwelling,"$1,200,000"
Deakin,2020,Single residential dwelling,"$1,175,000"
Deakin,2020,Single residential dwelling,"$1,165,000"
Deakin,2020,Single residential dwelling,"$1,162,000"
Deakin,2020,"Office,professional suite","$1,157,028"
Deakin,2020,"Office,professional suite","$1,154,767"
Deakin,2020,"Office,professional suite","$1,150,000"
Deakin,2020,–,"$1,100,000"
Deakin,2020,Multiple unit dwelling,"$1,100,000"
Deakin,2020,–,"$1,100,000"
Deakin,2020,–,"$1,100,000"
Deakin,2020,Single residential dwelling,"$1,100,000"
Deakin,2020,Single residential dwelling,"$1,076,000"
Deakin,2020,Single residential dwelling,"$1,070,000"
Deakin,2020,–,"$1,063,000"
Deakin,2020,Single residential dwelling,"$1,050,000"
Deakin,2020,For residential purposes only,"$1,025,000"
Deakin,2020,Single residential dwelling,"$1,025,000"
Deakin,2020,Single residential dwelling,"$1,010,000"
Deakin,2020,Single residential dwelling,"$1,000,000"
Deakin,2020,–,"$1,000,000"
Deakin,2020,"Office,professional suite","$992,971"
Deakin,2020,Single residential dwelling,"$970,000"
Deakin,2020,Multiple unit dwelling,"$970,000"
Deakin,2020,–,"$950,000"
Deakin,2020,Multiple unit dwelling,"$950,000"
Deakin,2020,Single residential dwelling,"$910,000"
Deakin,2020,Single residential dwelling,"$905,000"
Deakin,2020,Multiple unit dwelling,"$902,000"
Deakin,2020,For residential purposes only,"$860,000"
Deakin,2020,"Office,professional suite","$775,000"
Deakin,2020,–,"$745,000"
Deakin,2020,"Retail;pers-service,eat & d...","$700,000"
Deakin,2020,–,"$700,000"
Deakin,2020,"Office,professional suite","$673,614"
Deakin,2020,"Office,professional suite","$646,119"
Deakin,2020,–,"$645,000"
Deakin,2020,Multiple unit dwelling,"$640,000"
Deakin,2020,Multiple unit dwelling,"$630,000"
Deakin,2020,Multiple unit dwelling,"$630,000"
Deakin,2020,"Office,professional suite","$625,498"
Deakin,2020,–,"$540,000"
Deakin,2020,–,"$512,000"
Deakin,2020,Multiple unit dwelling,"$512,000"
Deakin,2020,"Supermarket,superette,grocer","$450,000"
Deakin,2020,"Office,professional suite","$450,000"
Deakin,2020,Multiple unit dwelling,"$405,500"
Deakin,2020,–,"$405,500"
Deakin,2020,–,"$400,000"
Deakin,2020,"Office,professional suite","$400,000"
Deakin,2020,"Office,professional suite","$390,000"
Deakin,2020,–,"$385,000"
Deakin,2020,Multiple unit dwelling,"$375,000"
Deakin,2020,"Office,professional suite","$360,000"
Deakin,2020,–,"$348,000"
Deakin,2020,National association office,"$343,000"
Deakin,2020,"Office,professional suite","$330,000"
Deakin,2020,–,"$315,000"
Deakin,2020,"Office,professional suite","$315,000"
Deakin,2020,–,"$305,000"
Deakin,2020,National association office,"$236,500"
Deakin,2020,Office,"$120,000"
Deakin,2020,–,"$62,700"
Deakin,2020,Single residential dwelling,$0
Deakin,2020,Single residential dwelling,$0
Deakin,2020,Single residential dwelling,$0
Deakin,2020,Dwelling,$0
Deakin,2020,"Office,professional suite",$0
Deakin,2020,Single residential dwelling,$0
Deakin,2020,–,–
Dickson,2007,"Office,professional suite","$42,000,000"
